"","TYPE","YEAR","MONTH","HUNDRED_BLOCK","h_block","full_address","lat","lon","cid","lat_offset","lon_offset"
"4565","Theft From Auto Under $5000",2014,4,"22XX E 42ND AVE","2200 E 42ND AVE","2200 E 42ND AVE , Vancouver, BC, Canada",49.2319351,-123.0618593,2,49.2321479129676,-123.061507744372
"4566","Theft From Auto Under $5000",2014,4,"PACIFIC ST / SEYMOUR ST","PACIFIC ST / SEYMOUR ST","PACIFIC ST  and  SEYMOUR ST , Vancouver, BC, Canada",49.27506,-123.12941,2,49.2753692635603,-123.129307575773
"4567","Theft From Auto Under $5000",2014,4,"57XX BALSAM ST","5700 BALSAM ST","5700 BALSAM ST , Vancouver, BC, Canada",49.234529,-123.1611051,2,49.2347417999068,-123.160897820842
"4568","Theft From Auto Under $5000",2014,4,"60XX CHESTER ST","6000 CHESTER ST","6000 CHESTER ST , Vancouver, BC, Canada",49.229416,-123.0890951,2,49.2297227887811,-123.088916196279
"4569","Theft From Auto Under $5000",2014,4,"6XX W 27TH AVE","600 W 27TH AVE","600 W 27TH AVE , Vancouver, BC, Canada",49.2470051,-123.1186916,2,49.2473275747584,-123.1185791517
"4570","Theft From Auto Under $5000",2014,4,"30XX E 21ST AVE","3000 E 21ST AVE","3000 E 21ST AVE , Vancouver, BC, Canada",49.2513651,-123.0413693,2,49.2515022132601,-123.041141257899
"4571","Theft From Auto Under $5000",2014,4,"FIR ST / W 7TH AVE","FIR ST / W 7TH AVE","FIR ST  and  W 7TH AVE , Vancouver, BC, Canada",49.26541,-123.14094,2,49.2658052835131,-123.140731505092
"4572","Theft From Auto Under $5000",2014,4,"8XX W 12TH AVE","800 W 12TH AVE","800 W 12TH AVE , Vancouver, BC, Canada",49.2603751,-123.12194,2,49.2607528284199,-123.121806192025
"4573","Theft From Auto Under $5000",2014,4,"13XX HARO ST","1300 HARO ST","1300 HARO ST , Vancouver, BC, Canada",49.2863061,-123.1298613,2,49.2865725952072,-123.129688398104
"4574","Theft From Auto Under $5000",2014,4,"BURNABY ST / NICOLA ST","BURNABY ST / NICOLA ST","BURNABY ST  and  NICOLA ST , Vancouver, BC, Canada",49.2837699,-123.13859,2,49.2842402006671,-123.138093423369
"4575","Theft From Auto Under $5000",2014,4,"4XX HOMER ST","400 HOMER ST","400 HOMER ST , Vancouver, BC, Canada",49.2831726,-123.1109719,2,49.2833747925071,-123.110506330026
"4576","Theft From Auto Under $5000",2014,4,"33XX MAIN ST","3300 MAIN ST","3300 MAIN ST , Vancouver, BC, Canada",49.2555635,-123.1011451,2,49.255843981963,-123.101018873889
"4577","Theft From Auto Under $5000",2014,4,"80XX KERR ST","8000 KERR ST","8000 KERR ST , Vancouver, BC, Canada",49.2123718,-123.0414862,2,49.2125245377678,-123.041300766776
"4578","Theft From Auto Under $5000",2014,4,"DUNSMUIR ST / HORNBY ST","DUNSMUIR ST / HORNBY ST","DUNSMUIR ST  and  HORNBY ST , Vancouver, BC, Canada",49.28493,-123.11836,2,49.2850708775064,-123.117978576497
"4579","Theft From Auto Under $5000",2014,4,"11XX BURNABY ST","1100 BURNABY ST","1100 BURNABY ST , Vancouver, BC, Canada",49.2796268,-123.1325035,2,49.2799334665881,-123.132187115902
"4580","Theft From Auto Under $5000",2014,4,"17XX BOUNDARY RD","1700 BOUNDARY RD","1700 BOUNDARY RD , Vancouver, BC, Canada",49.2693807,-123.0233151,2,49.2697957686222,-123.023194390112
"4581","Theft From Auto Under $5000",2014,4,"54XX LARCH ST","5400 LARCH ST","5400 LARCH ST , Vancouver, BC, Canada",49.2373016,-123.1624169,2,49.2374753273302,-123.162158399182
"4582","Theft From Auto Under $5000",2014,4,"1XX KEEFER PL","100 KEEFER PL","100 KEEFER PL , Vancouver, BC, Canada",49.279606,-123.107833,2,49.2798175269354,-123.107567316933
"4583","Theft From Auto Under $5000",2014,4,"MANITOBA ST / W 19TH AVE","MANITOBA ST / W 19TH AVE","MANITOBA ST  and  W 19TH AVE , Vancouver, BC, Canada",49.2538399,-123.10724,2,49.254009884339,-123.106904995621
"4584","Theft From Auto Under $5000",2014,4,"5XX SMITHE ST","500 SMITHE ST","500 SMITHE ST , Vancouver, BC, Canada",49.2790106,-123.1197059,2,49.279451809485,-123.119511725997
"4585","Theft From Auto Under $5000",2014,4,"36XX W 2ND AVE","3600 W 2ND AVE","3600 W 2ND AVE , Vancouver, BC, Canada",49.2702251,-123.1837647,2,49.2705768766652,-123.183400222038
"4586","Theft From Auto Under $5000",2014,4,"6XX ABBOTT ST","600 ABBOTT ST","600 ABBOTT ST , Vancouver, BC, Canada",49.2795536,-123.1074751,2,49.2800267258756,-123.107105735631
"4587","Theft From Auto Under $5000",2014,4,"ABBOTT ST / EXPO BLVD","ABBOTT ST / E0PO BLVD","ABBOTT ST  and  E0PO BLVD , Vancouver, BC, Canada",49.28035,-123.10761,2,49.2805048095222,-123.107145963764
"4588","Theft From Auto Under $5000",2014,4,"15XX DAVIE ST","1500 DAVIE ST","1500 DAVIE ST , Vancouver, BC, Canada",49.2844263,-123.1377618,2,49.284918555166,-123.137418398736
"4589","Theft From Auto Under $5000",2014,4,"56XX STANLEY PARK DR","5600 STANLEY PARK DR","5600 STANLEY PARK DR , Vancouver, BC, Canada",49.312064,-123.1430497,2,49.3122897646136,-123.14263758067
"4590","Theft From Auto Under $5000",2014,4,"1XX KEEFER PL","100 KEEFER PL","100 KEEFER PL , Vancouver, BC, Canada",49.279606,-123.107833,2,49.2799972700616,-123.107434988481
"4591","Theft From Auto Under $5000",2014,4,"48XX CAMBIE ST","4800 CAMBIE ST","4800 CAMBIE ST , Vancouver, BC, Canada",49.2422718,-123.1180137,2,49.2424279018261,-123.11783339851
"4592","Theft From Auto Under $5000",2014,4,"14XX QUEBEC ST","1400 QUEBEC ST","1400 QUEBEC ST , Vancouver, BC, Canada",49.2736051,-123.1019349,2,49.2737469151936,-123.101536981921
"4593","Theft From Auto Under $5000",2014,4,"22XX MARSTRAND AVE","2200 MARSTRAND AVE","2200 MARSTRAND AVE , Vancouver, BC, Canada",49.2623451,-123.1553933,2,49.262765491522,-123.15515992392
"4594","Theft From Auto Under $5000",2014,4,"12XX BIDWELL ST","1200 BIDWELL ST","1200 BIDWELL ST , Vancouver, BC, Canada",49.2860018,-123.1403293,2,49.2863138896214,-123.14015939728
"4595","Theft From Auto Under $5000",2014,4,"16XX JOHNSTON ST","1600 JOHNSTON ST","1600 JOHNSTON ST , Vancouver, BC, Canada",49.2718907,-123.135216,2,49.2722820762855,-123.134721780087
"4596","Theft From Auto Under $5000",2014,4,"ROBSON ST / SEYMOUR ST","ROBSON ST / SEYMOUR ST","ROBSON ST  and  SEYMOUR ST , Vancouver, BC, Canada",49.28074,-123.11884,2,49.2809900357174,-123.118705637723
"4597","Theft From Auto Under $5000",2014,4,"19XX COLLINGWOOD ST","1900 COLLINGWOOD ST","1900 COLLINGWOOD ST , Vancouver, BC, Canada",49.2693325,-123.1814041,2,49.2696748059227,-123.181015400321
"4598","Theft From Auto Under $5000",2014,4,"25XX COMMERCIAL DR","2500 COMMERCIAL DR","2500 COMMERCIAL DR , Vancouver, BC, Canada",49.2621635,-123.0695736,2,49.2626425288657,-123.069177997068
"4599","Theft From Auto Under $5000",2014,4,"14XX GRANVILLE ST","1400 GRANVILLE ST","1400 GRANVILLE ST , Vancouver, BC, Canada",49.274692,-123.1295579,2,49.2751829013818,-123.129414042034
"4600","Theft From Auto Under $5000",2014,4,"18XX E GEORGIA ST","1800 E GEORGIA ST","1800 E GEORGIA ST , Vancouver, BC, Canada",49.2783435,-123.0680491,2,49.2785688832486,-123.067774595922
"4601","Theft From Auto Under $5000",2014,4,"2XX E 7TH AVE","200 E 7TH AVE","200 E 7TH AVE , Vancouver, BC, Canada",49.2644751,-123.1006897,2,49.2645934031668,-123.100584273155
"4602","Theft From Auto Under $5000",2014,4,"5XX BEATTY ST","500 BEATTY ST","500 BEATTY ST , Vancouver, BC, Canada",49.2810072,-123.1084969,2,49.281494005224,-123.108275094638
"4603","Theft From Auto Under $5000",2014,4,"10XX E 62ND AVE","1000 E 62ND AVE","1000 E 62ND AVE , Vancouver, BC, Canada",49.2136651,-123.085433,2,49.2137719518887,-123.08516292799
"4604","Theft From Auto Under $5000",2014,4,"22XX MARSTRAND AVE","2200 MARSTRAND AVE","2200 MARSTRAND AVE , Vancouver, BC, Canada",49.2623451,-123.1553933,2,49.262492845266,-123.154973830475
"4605","Theft From Auto Under $5000",2014,4,"33XX DEERING ISLAND PL","3300 DEERING ISLAND PL","3300 DEERING ISLAND PL , Vancouver, BC, Canada",49.21641,-123.17942,2,49.2165677703674,-123.179318899153
"4606","Theft From Auto Under $5000",2014,4,"FRENCH ST / W 73RD AVE","FRENCH ST / W 73RD AVE","FRENCH ST  and  W 73RD AVE , Vancouver, BC, Canada",49.20583,-123.13924,2,49.2059510655464,-123.138919139389
"4607","Theft From Auto Under $5000",2014,4,"1XX WATER ST","100 WATER ST","100 WATER ST , Vancouver, BC, Canada",49.2837861,-123.1065744,2,49.2840251129068,-123.106191025062
"4608","Theft From Auto Under $5000",2014,4,"72XX BLAKE ST","7200 BLAKE ST","7200 BLAKE ST , Vancouver, BC, Canada",49.2178636,-123.0289754,2,49.2183020631934,-123.028482092887
"4609","Theft From Auto Under $5000",2014,4,"33XX MAIN ST","3300 MAIN ST","3300 MAIN ST , Vancouver, BC, Canada",49.2555635,-123.1011451,2,49.2557153794642,-123.100991767213
"4610","Theft From Auto Under $5000",2014,4,"64XX BUTLER ST","6400 BUTLER ST","6400 BUTLER ST , Vancouver, BC, Canada",49.2254981,-123.033499,2,49.2257049159798,-123.033287083487
"4611","Theft From Auto Under $5000",2014,4,"9XX BURRARD ST","900 BURRARD ST","900 BURRARD ST , Vancouver, BC, Canada",49.2815299,-123.12422,2,49.2817003750875,-123.123997709562
"4612","Theft From Auto Under $5000",2014,4,"33XX MAIN ST","3300 MAIN ST","3300 MAIN ST , Vancouver, BC, Canada",49.2555635,-123.1011451,2,49.2557793527274,-123.100842368584
"4613","Theft From Auto Under $5000",2014,4,"14XX CLARK DR","1400 CLARK DR","1400 CLARK DR , Vancouver, BC, Canada",49.2723755,-123.0771028,2,49.2726365105447,-123.076920255655
"4614","Theft From Auto Under $5000",2014,4,"8XX DENMAN ST","800 DENMAN ST","800 DENMAN ST , Vancouver, BC, Canada",49.2912403,-123.1355415,2,49.291467797173,-123.135042653839
"4615","Theft From Auto Under $5000",2014,4,"9XX HOWE ST","900 HOWE ST","900 HOWE ST , Vancouver, BC, Canada",49.28043,-123.12265,2,49.2808878406734,-123.122285073263
"4616","Theft From Auto Under $5000",2014,4,"2XX E GEORGIA ST","200 E GEORGIA ST","200 E GEORGIA ST , Vancouver, BC, Canada",49.2783951,-123.0995238,2,49.2788492495373,-123.099215752404
"4617","Theft From Auto Under $5000",2014,4,"34XX ARBUTUS ST","3400 ARBUTUS ST","3400 ARBUTUS ST , Vancouver, BC, Canada",49.2551506,-123.152764,2,49.2553415453391,-123.152635714292
"4618","Theft From Auto Under $5000",2014,4,"CAMPBELL AVE / E HASTINGS ST","CAMPBELL AVE / E HASTINGS ST","CAMPBELL AVE  and  E HASTINGS ST , Vancouver, BC, Canada",49.2810599,-123.08475,2,49.2813717214717,-123.084544482638
"4619","Theft From Auto Under $5000",2014,4,"26XX LARCH ST","2600 LARCH ST","2600 LARCH ST , Vancouver, BC, Canada",49.2628353,-123.1622045,2,49.2632244594446,-123.161929105153
"4620","Theft From Auto Under $5000",2014,4,"PINE ST / W 4TH AVE","PINE ST / W 4TH AVE","PINE ST  and  W 4TH AVE , Vancouver, BC, Canada",49.26799,-123.14322,2,49.2681769935879,-123.142922865216
"4621","Theft From Auto Under $5000",2014,4,"58XX GRANVILLE ST","5800 GRANVILLE ST","5800 GRANVILLE ST , Vancouver, BC, Canada",49.2333123,-123.1394398,2,49.2336734236595,-123.138960371805
"4622","Theft From Auto Under $5000",2014,4,"9XX BURRARD ST","900 BURRARD ST","900 BURRARD ST , Vancouver, BC, Canada",49.2815299,-123.12422,2,49.2819302104169,-123.124049948011
"4623","Theft From Auto Under $5000",2014,4,"7XX DRAKE ST","700 DRAKE ST","700 DRAKE ST , Vancouver, BC, Canada",49.2760756,-123.1280299,2,49.276519749479,-123.127804736978
"4624","Theft From Auto Under $5000",2014,4,"14XX W 32ND AVE","1400 W 32ND AVE","1400 W 32ND AVE , Vancouver, BC, Canada",49.2439687,-123.136932,2,49.244194698925,-123.136779069012
"4625","Theft From Auto Under $5000",2014,4,"4XX W PENDER ST","400 W PENDER ST","400 W PENDER ST , Vancouver, BC, Canada",49.2827245,-123.1121155,2,49.2829181031465,-123.111853594926
"4626","Theft From Auto Under $5000",2014,4,"6XX RICHARDS ST","600 RICHARDS ST","600 RICHARDS ST , Vancouver, BC, Canada",49.2820977,-123.1145466,2,49.2823113518154,-123.114283754107
"4627","Theft From Auto Under $5000",2014,4,"COLUMBIA ST / E CORDOVA ST","COLUMBIA ST / E CORDOVA ST","COLUMBIA ST  and  E CORDOVA ST , Vancouver, BC, Canada",49.28233,-123.10221,2,49.2824552268717,-123.10173491532
"4628","Theft From Auto Under $5000",2014,4,"1XX W 17TH AVE","100 W 17TH AVE","100 W 17TH AVE , Vancouver, BC, Canada",49.2556351,-123.1073619,2,49.2557762031113,-123.107192699542
"4629","Theft From Auto Under $5000",2014,4,"13XX HOWE ST","1300 HOWE ST","1300 HOWE ST , Vancouver, BC, Canada",49.2765769,-123.1287564,2,49.2767151813119,-123.128550805049
"4630","Theft From Auto Under $5000",2014,4,"28XX BENTALL ST","2800 BENTALL ST","2800 BENTALL ST , Vancouver, BC, Canada",49.2592739,-123.0318457,2,49.2594131366684,-123.031397893061
"4631","Theft From Auto Under $5000",2014,4,"9XX SEYMOUR ST","900 SEYMOUR ST","900 SEYMOUR ST , Vancouver, BC, Canada",49.27925,-123.12051,2,49.2795387475448,-123.120067328593
"4632","Theft From Auto Under $5000",2014,4,"34XX W 41ST AVE","3400 W 41ST AVE","3400 W 41ST AVE , Vancouver, BC, Canada",49.2346451,-123.1809841,2,49.2349016375881,-123.180546291015
"4633","Theft From Auto Under $5000",2014,4,"29XX W 12TH AVE","2900 W 12TH AVE","2900 W 12TH AVE , Vancouver, BC, Canada",49.2612551,-123.1704425,2,49.2616057805666,-123.170187509014
"4634","Theft From Auto Under $5000",2014,4,"17XX E 34TH AVE","1700 E 34TH AVE","1700 E 34TH AVE , Vancouver, BC, Canada",49.2391851,-123.0710614,2,49.2396141202776,-123.070628977585
"4635","Theft From Auto Under $5000",2014,4,"8XX AVISON WAY","800 AVISON WAY","800 AVISON WAY , Vancouver, BC, Canada",49.2979379,-123.1311265,2,49.298078333663,-123.130933088228
"4636","Theft From Auto Under $5000",2014,4,"14XX GRAVELEY ST","1400 GRAVELEY ST","1400 GRAVELEY ST , Vancouver, BC, Canada",49.2704247,-123.0751527,2,49.2708518256864,-123.074769486633
"4637","Theft From Auto Under $5000",2014,4,"19XX E 34TH AVE","1900 E 34TH AVE","1900 E 34TH AVE , Vancouver, BC, Canada",49.2391475,-123.0673885,2,49.239407893835,-123.066922166947
"4638","Theft From Auto Under $5000",2014,4,"1XX W GEORGIA ST","100 W GEORGIA ST","100 W GEORGIA ST , Vancouver, BC, Canada",49.2787064,-123.1125227,2,49.2790786013067,-123.112140988397
"4639","Theft From Auto Under $5000",2014,4,"28XX VINE ST","2800 VINE ST","2800 VINE ST , Vancouver, BC, Canada",49.2609219,-123.1575346,2,49.2614074887507,-123.157365940753
"4640","Theft From Auto Under $5000",2014,4,"60XX INVERNESS ST","6000 INVERNESS ST","6000 INVERNESS ST , Vancouver, BC, Canada",49.2300033,-123.0796481,2,49.2303286283436,-123.079422040938
"4641","Theft From Auto Under $5000",2014,4,"84XX FRENCH ST","8400 FRENCH ST","8400 FRENCH ST , Vancouver, BC, Canada",49.2100059,-123.1390051,2,49.2104222034103,-123.138550962764
"4642","Theft From Auto Under $5000",2014,4,"1XX KEEFER ST","100 KEEFER ST","100 KEEFER ST , Vancouver, BC, Canada",49.279187,-123.1019665,2,49.2795991359752,-123.101532434765
"4643","Theft From Auto Under $5000",2014,4,"59XX FRASER ST","5900 FRASER ST","5900 FRASER ST , Vancouver, BC, Canada",49.2308949,-123.0904337,2,49.2311136359982,-123.090278776504
"4644","Theft From Auto Under $5000",2014,4,"11XX ALBERNI ST","1100 ALBERNI ST","1100 ALBERNI ST , Vancouver, BC, Canada",49.2852654,-123.1239986,2,49.2853794998498,-123.123807944279
"4645","Theft From Auto Under $5000",2014,4,"1XX W PENDER ST","100 W PENDER ST","100 W PENDER ST , Vancouver, BC, Canada",49.28096,-123.10846,2,49.2810861109915,-123.108349848404
"4646","Theft From Auto Under $5000",2014,4,"9XX SEYMOUR ST","900 SEYMOUR ST","900 SEYMOUR ST , Vancouver, BC, Canada",49.27925,-123.12051,2,49.2797028141053,-123.120409720666
"4647","Theft From Auto Under $5000",2014,4,"COLUMBIA ST / KEEFER ST","COLUMBIA ST / KEEFER ST","COLUMBIA ST  and  KEEFER ST , Vancouver, BC, Canada",49.27928,-123.1022,2,49.2796871831893,-123.101835335236
"4648","Theft From Auto Under $5000",2014,4,"CARDERO ST / W GEORGIA ST","CARDERO ST / W GEORGIA ST","CARDERO ST  and  W GEORGIA ST , Vancouver, BC, Canada",49.29059,-123.13061,2,49.2908359370879,-123.130191271112
"4649","Theft From Auto Under $5000",2014,4,"12XX HOWE ST","1200 HOWE ST","1200 HOWE ST , Vancouver, BC, Canada",49.277559,-123.1272931,2,49.2780282842788,-123.126996139692
"4650","Theft From Auto Under $5000",2014,4,"1XX ROBSON ST","100 ROBSON ST","100 ROBSON ST , Vancouver, BC, Canada",49.2775752,-123.1142182,2,49.2780473064136,-123.113858895518
"4651","Theft From Auto Under $5000",2014,4,"7XX SEYMOUR ST","700 SEYMOUR ST","700 SEYMOUR ST , Vancouver, BC, Canada",49.2816172,-123.1172078,2,49.2820994952722,-123.11689419333
"4652","Theft From Auto Under $5000",2014,4,"BROUGHTON ST / BURNABY ST","BROUGHTON ST / BURNABY ST","BROUGHTON ST  and  BURNABY ST , Vancouver, BC, Canada",49.283,-123.13741,2,49.2833839901777,-123.137142139389
"4653","Theft From Auto Under $5000",2014,4,"16XX WHYTE AVE","1600 WHYTE AVE","1600 WHYTE AVE , Vancouver, BC, Canada",49.2750077,-123.1438574,2,49.2751501785795,-123.143479504915
"4654","Theft From Auto Under $5000",2014,4,"16XX HARO ST","1600 HARO ST","1600 HARO ST , Vancouver, BC, Canada",49.2886854,-123.1333935,2,49.2889188897068,-123.132915756718
"4655","Theft From Auto Under $5000",2014,4,"7XX HORNBY ST","700 HORNBY ST","700 HORNBY ST , Vancouver, BC, Canada",49.2835268,-123.1201289,2,49.2836465705902,-123.119798182341
"4656","Theft From Auto Under $5000",2014,4,"45XX KNIGHT ST","4500 KNIGHT ST","4500 KNIGHT ST , Vancouver, BC, Canada",49.2444643,-123.0760837,2,49.244895994642,-123.075822285065
"4657","Theft From Auto Under $5000",2014,4,"TRUTCH ST / W 12TH AVE","TRUTCH ST / W 12TH AVE","TRUTCH ST  and  W 12TH AVE , Vancouver, BC, Canada",49.2615,-123.17604,2,49.2617967560841,-123.175706252853
"4658","Theft From Auto Under $5000",2014,4,"4XX E HASTINGS ST","400 E HASTINGS ST","400 E HASTINGS ST , Vancouver, BC, Canada",49.2811047,-123.0951412,2,49.2813960377716,-123.094984358314
"4659","Theft From Auto Under $5000",2014,4,"86XX SHAUGHNESSY ST","8600 SHAUGHNESSY ST","8600 SHAUGHNESSY ST , Vancouver, BC, Canada",49.2082668,-123.1286849,2,49.208664416633,-123.128447349333
"4660","Theft From Auto Under $5000",2014,4,"CAMBIE ST / W CORDOVA ST","CAMBIE ST / W CORDOVA ST","CAMBIE ST  and  W CORDOVA ST , Vancouver, BC, Canada",49.28352,-123.10913,2,49.283826581801,-123.108663100582
"4661","Theft From Auto Under $5000",2014,4,"DUNSMUIR ST / RICHARDS ST","DUNSMUIR ST / RICHARDS ST","DUNSMUIR ST  and  RICHARDS ST , Vancouver, BC, Canada",49.28234,-123.11446,2,49.282455230568,-123.113993261568
"4662","Theft From Auto Under $5000",2014,4,"OAK ST / W 19TH AVE","OAK ST / W 19TH AVE","OAK ST  and  W 19TH AVE , Vancouver, BC, Canada",49.25445,-123.12737,2,49.2548506643,-123.127118391335
"4663","Theft From Auto Under $5000",2014,4,"11XX W 15TH AVE","1100 W 15TH AVE","1100 W 15TH AVE , Vancouver, BC, Canada",49.2577401,-123.1294968,2,49.2579811695027,-123.129158422807
"4664","Theft From Auto Under $5000",2014,4,"5XX HORNBY ST","500 HORNBY ST","500 HORNBY ST , Vancouver, BC, Canada",49.2856919,-123.1168823,2,49.2861901459078,-123.116464334172
"4665","Theft From Auto Under $5000",2014,4,"5XX CASSIAR ST","500 CASSIAR ST","500 CASSIAR ST , Vancouver, BC, Canada",49.2800432,-123.0307251,2,49.2804560034271,-123.030488649181
"4666","Theft From Auto Under $5000",2014,4,"BUTE ST / ROBSON ST","BUTE ST / ROBSON ST","BUTE ST  and  ROBSON ST , Vancouver, BC, Canada",49.28602,-123.12699,2,49.2862725123042,-123.126821906834
"4667","Theft From Auto Under $5000",2014,4,"29XX W 42ND AVE","2900 W 42ND AVE","2900 W 42ND AVE , Vancouver, BC, Canada",49.2336251,-123.1704913,2,49.233830834933,-123.170050347306
"4668","Theft From Auto Under $5000",2014,4,"63XX BEATRICE ST","6300 BEATRICE ST","6300 BEATRICE ST , Vancouver, BC, Canada",49.2268759,-123.0668021,2,49.2273431094845,-123.066446843645
"4669","Theft From Auto Under $5000",2014,4,"35XX W 41ST AVE","3500 W 41ST AVE","3500 W 41ST AVE , Vancouver, BC, Canada",49.2346351,-123.1822385,2,49.2347774922379,-123.182020882158
"4670","Theft From Auto Under $5000",2014,4,"36XX VICTORIA DR","3600 VICTORIA DR","3600 VICTORIA DR , Vancouver, BC, Canada",49.2530653,-123.0661615,2,49.253307684022,-123.065662319481
"4671","Theft From Auto Under $5000",2014,4,"52XX SLOCAN ST","5200 SLOCAN ST","5200 SLOCAN ST , Vancouver, BC, Canada",49.2372172,-123.0541451,2,49.2373177542023,-123.053704509498
"4672","Theft From Auto Under $5000",2014,4,"17XX FRANCES ST","1700 FRANCES ST","1700 FRANCES ST , Vancouver, BC, Canada",49.2792949,-123.0701958,2,49.2795141742985,-123.069873439018
"4673","Theft From Auto Under $5000",2014,4,"11XX E 18TH AVE","1100 E 18TH AVE","1100 E 18TH AVE , Vancouver, BC, Canada",49.2544043,-123.0815034,2,49.2545915313717,-123.081402618439
"4674","Theft From Auto Under $5000",2014,4,"1XX E CORDOVA ST","100 E CORDOVA ST","100 E CORDOVA ST , Vancouver, BC, Canada",49.28207,-123.10198,2,49.2823425385271,-123.101763063486
"4675","Theft From Auto Under $5000",2014,4,"58XX YEW ST","5800 YEW ST","5800 YEW ST , Vancouver, BC, Canada",49.2335745,-123.1582768,2,49.234024653988,-123.157810130085
"4676","Theft From Auto Under $5000",2014,4,"EXPO BLVD / NELSON ST","E0PO BLVD / NELSON ST","E0PO BLVD  and  NELSON ST , Vancouver, BC, Canada",49.27396,-123.11471,2,49.2744522830934,-123.11425235788
"4677","Theft From Auto Under $5000",2014,4,"BARCLAY ST / DENMAN ST","BARCLAY ST / DENMAN ST","BARCLAY ST  and  DENMAN ST , Vancouver, BC, Canada",49.29009,-123.13754,2,49.2903339481277,-123.137314943606
"4678","Theft From Auto Under $5000",2014,4,"16XX SALT ST","1600 SALT ST","1600 SALT ST , Vancouver, BC, Canada",49.2714042,-123.1058348,2,49.2715705565137,-123.105649581428
"4679","Theft From Auto Under $5000",2014,4,"36XX W 8TH AVE","3600 W 8TH AVE","3600 W 8TH AVE , Vancouver, BC, Canada",49.2650851,-123.183928,2,49.2652610944068,-123.183500104301
"4680","Theft From Auto Under $5000",2014,4,"35XX W 41ST AVE","3500 W 41ST AVE","3500 W 41ST AVE , Vancouver, BC, Canada",49.2346351,-123.1822385,2,49.2348281374225,-123.181798292457
"4681","Theft From Auto Under $5000",2014,4,"6XX ABBOTT ST","600 ABBOTT ST","600 ABBOTT ST , Vancouver, BC, Canada",49.2795536,-123.1074751,2,49.2798113737446,-123.10716481681
"4682","Theft From Auto Under $5000",2014,4,"6XX NELSON ST","600 NELSON ST","600 NELSON ST , Vancouver, BC, Canada",49.2785745,-123.1222456,2,49.2790617506777,-123.121745887359
"4683","Theft From Auto Under $5000",2014,4,"JACKSON AVE / UNION ST","JACKSON AVE / UNION ST","JACKSON AVE  and  UNION ST , Vancouver, BC, Canada",49.27753,-123.09358,2,49.2778982313752,-123.093282315637
"4684","Theft From Auto Under $5000",2014,4,"E BROADWAY AVE / ST CATHERINES ST","E BROADWAY AVE / ST CATHERINES ST","E BROADWAY AVE  and  ST CATHERINES ST , Vancouver, BC, Canada",49.26244,-123.08526,2,49.262619257287,-123.084902625707
"4685","Theft From Auto Under $5000",2014,4,"8XX AVISON WAY","800 AVISON WAY","800 AVISON WAY , Vancouver, BC, Canada",49.2979379,-123.1311265,2,49.2982454111021,-123.130786240481
"4686","Theft From Auto Under $5000",2014,4,"DENMAN ST / HARO ST","DENMAN ST / HARO ST","DENMAN ST  and  HARO ST , Vancouver, BC, Canada",49.29077,-123.13652,2,49.2910979152491,-123.136076300739
"4687","Theft From Auto Under $5000",2014,4,"CARRALL ST / EXPO BLVD","CARRALL ST / E0PO BLVD","CARRALL ST  and  E0PO BLVD , Vancouver, BC, Canada",49.27929,-123.10441,2,49.2794582289901,-123.104239526746
"4688","Theft From Auto Under $5000",2014,4,"ALEXANDER ST / COLUMBIA ST","ALE0ANDER ST / COLUMBIA ST","ALE0ANDER ST  and  COLUMBIA ST , Vancouver, BC, Canada",49.28033,-123.10229,2,49.2807007144666,-123.101945576844
"4689","Theft From Auto Under $5000",2014,4,"8XX AVISON WAY","800 AVISON WAY","800 AVISON WAY , Vancouver, BC, Canada",49.2979379,-123.1311265,2,49.2984195847774,-123.130999351472
"4690","Theft From Auto Under $5000",2014,4,"21XX W 16TH AVE","2100 W 16TH AVE","2100 W 16TH AVE , Vancouver, BC, Canada",49.2571751,-123.1530325,2,49.2575426552806,-123.152676336314
"4691","Theft From Auto Under $5000",2014,4,"22XX E 11TH AVE","2200 E 11TH AVE","2200 E 11TH AVE , Vancouver, BC, Canada",49.2602651,-123.0598984,2,49.2603943768463,-123.059512229735
"4692","Theft From Auto Under $5000",2014,4,"35XX W 41ST AVE","3500 W 41ST AVE","3500 W 41ST AVE , Vancouver, BC, Canada",49.2346351,-123.1822385,2,49.2348617739684,-123.181884282296
"4693","Theft From Auto Under $5000",2014,4,"3XX E 1ST AVE","300 E 1ST AVE","300 E 1ST AVE , Vancouver, BC, Canada",49.2681534,-123.0972514,2,49.2686375657455,-123.096789601659
"4694","Theft From Auto Under $5000",2014,4,"9XX SEYMOUR ST","900 SEYMOUR ST","900 SEYMOUR ST , Vancouver, BC, Canada",49.27925,-123.12051,2,49.2794556840395,-123.120323255501
"4695","Theft From Auto Under $5000",2014,4,"27XX E 7TH AVE","2700 E 7TH AVE","2700 E 7TH AVE , Vancouver, BC, Canada",49.2637851,-123.0492778,2,49.2639277584985,-123.049053832601
"4696","Theft From Auto Under $5000",2014,4,"35XX W 41ST AVE","3500 W 41ST AVE","3500 W 41ST AVE , Vancouver, BC, Canada",49.2346351,-123.1822385,2,49.2349818615844,-123.181794796873
"4697","Theft From Auto Under $5000",2014,4,"36XX W 7TH AVE","3600 W 7TH AVE","3600 W 7TH AVE , Vancouver, BC, Canada",49.2658951,-123.1839123,2,49.2661210552263,-123.183765100077
