,TYPE,YEAR,MONTH,HUNDRED_BLOCK,h_block,full_address,lat,lon,cid,lat_offset,lon_offset
547,Theft From Auto Under $5000,2013,1,6XX SE MARINE DR,600 SE MARINE DR,"600 SE MARINE DR , Vancouver, BC, Canada",49.2108851,-123.0931197,3,49.21133958,-123.0929161
548,Theft From Auto Under $5000,2013,1,58XX ORMIDALE ST,5800 ORMIDALE ST,"5800 ORMIDALE ST , Vancouver, BC, Canada",49.2315752,-123.0248725,3,49.23175405,-123.0245332
549,Theft From Auto Under $5000,2013,1,34XX CROWLEY DR,3400 CROWLEY DR,"3400 CROWLEY DR , Vancouver, BC, Canada",49.2372041,-123.0325142,3,49.23747874,-123.0320341
550,Theft From Auto Under $5000,2013,1,8XX SEYMOUR ST,800 SEYMOUR ST,"800 SEYMOUR ST , Vancouver, BC, Canada",49.2804991,-123.1189233,3,49.28085014,-123.1187892
551,Theft From Auto Under $5000,2013,1,8XX W 42ND AVE,800 W 42ND AVE,"800 W 42ND AVE , Vancouver, BC, Canada",49.2327652,-123.1240467,3,49.2329841,-123.1236076
552,Theft From Auto Under $5000,2013,1,33XX E 22ND AVE,3300 E 22ND AVE,"3300 E 22ND AVE , Vancouver, BC, Canada",49.2504651,-123.03376,3,49.25072396,-123.0336377
553,Theft From Auto Under $5000,2013,1,7XX PACIFIC BLVD,700 PACIFIC BLVD,"700 PACIFIC BLVD , Vancouver, BC, Canada",49.2767277,-123.108784,3,49.27702932,-123.108628
554,Theft From Auto Under $5000,2013,1,16XX BEACH AVE,1600 BEACH AVE,"1600 BEACH AVE , Vancouver, BC, Canada",49.284,-123.1419,3,49.28435204,-123.141493
555,Theft From Auto Under $5000,2013,1,E 49TH AVE / FRASER ST,E 49TH AVE / FRASER ST,"E 49TH AVE and FRASER ST , Vancouver, BC, Canada",49.22548,-123.0908,3,49.22581894,-123.0905865
556,Theft From Auto Under $5000,2013,1,7XX W BROADWAY AVE,700 W BROADWAY AVE,"700 W BROADWAY AVE , Vancouver, BC, Canada",49.26302,-123.12013,3,49.26318635,-123.1199457
557,Theft From Auto Under $5000,2013,1,7XX W BROADWAY AVE,700 W BROADWAY AVE,"700 W BROADWAY AVE , Vancouver, BC, Canada",49.26302,-123.12013,3,49.26317192,-123.1200154
558,Theft From Auto Under $5000,2013,1,29XX EUCLID AVE,2900 EUCLID AVE,"2900 EUCLID AVE , Vancouver, BC, Canada",49.2409859,-123.0452694,3,49.24144671,-123.0450502
559,Theft From Auto Under $5000,2013,1,55XX HEATHER ST,5500 HEATHER ST,"5500 HEATHER ST , Vancouver, BC, Canada",49.2354161,-123.1205648,3,49.23575338,-123.1204231
560,Theft From Auto Under $5000,2013,1,7XX W BROADWAY AVE,700 W BROADWAY AVE,"700 W BROADWAY AVE , Vancouver, BC, Canada",49.26302,-123.12013,3,49.26339113,-123.1198147
561,Theft From Auto Under $5000,2013,1,7XX W BROADWAY AVE,700 W BROADWAY AVE,"700 W BROADWAY AVE , Vancouver, BC, Canada",49.26302,-123.12013,3,49.26346769,-123.1197391
562,Theft From Auto Under $5000,2013,1,7XX W BROADWAY AVE,700 W BROADWAY AVE,"700 W BROADWAY AVE , Vancouver, BC, Canada",49.26302,-123.12013,3,49.26335005,-123.119889
563,Theft From Auto Under $5000,2013,1,EUCLID AVE / TYNE ST,EUCLID AVE / TYNE ST,"EUCLID AVE and TYNE ST , Vancouver, BC, Canada",49.23508,-123.0304,3,49.23548658,-123.0299354
564,Theft From Auto Under $5000,2013,1,44XX CAMBIE ST,4400 CAMBIE ST,"4400 CAMBIE ST , Vancouver, BC, Canada",49.2459536,-123.1151151,3,49.24605391,-123.1149597
565,Theft From Auto Under $5000,2013,1,17XX FRANCES ST,1700 FRANCES ST,"1700 FRANCES ST , Vancouver, BC, Canada",49.2792949,-123.0701958,3,49.27945531,-123.0697962
566,Theft From Auto Under $5000,2013,1,1XX W 5TH AVE,100 W 5TH AVE,"100 W 5TH AVE , Vancouver, BC, Canada",49.2663851,-123.106893,3,49.2665591,-123.1064701
567,Theft From Auto Under $5000,2013,1,7XX W BROADWAY AVE,700 W BROADWAY AVE,"700 W BROADWAY AVE , Vancouver, BC, Canada",49.26302,-123.12013,3,49.26313185,-123.1199809
568,Theft From Auto Under $5000,2013,1,9XX W 41ST AVE,900 W 41ST AVE,"900 W 41ST AVE , Vancouver, BC, Canada",49.2337312,-123.1250157,3,49.23417383,-123.1245637
569,Theft From Auto Under $5000,2013,1,9XX SEYMOUR ST,900 SEYMOUR ST,"900 SEYMOUR ST , Vancouver, BC, Canada",49.27925,-123.12051,3,49.27954242,-123.1201255
570,Theft From Auto Under $5000,2013,1,DRAKE ST / HAMILTON ST,DRAKE ST / HAMILTON ST,"DRAKE ST and HAMILTON ST , Vancouver, BC, Canada",49.27384,-123.12432,3,49.2741073,-123.1241048
571,Theft From Auto Under $5000,2013,1,31XX ST CATHERINES ST,3100 ST CATHERINES ST,"3100 ST CATHERINES ST , Vancouver, BC, Canada",49.2568732,-123.0854051,3,49.25711072,-123.0849492
572,Theft From Auto Under $5000,2013,1,7XX SW MARINE DR,700 SW MARINE DR,"700 SW MARINE DR , Vancouver, BC, Canada",49.2086295,-123.1203478,3,49.20887022,-123.1200366
573,Theft From Auto Under $5000,2013,1,32XX KINGSWAY AVE,3200 KINGSWAY AVE,"3200 KINGSWAY AVE , Vancouver, BC, Canada",49.2348704,-123.0377165,3,49.23533233,-123.0374449
574,Theft From Auto Under $5000,2013,1,8XX AVISON WAY,800 AVISON WAY,"800 AVISON WAY , Vancouver, BC, Canada",49.2979379,-123.1311265,3,49.29804964,-123.1309609
575,Theft From Auto Under $5000,2013,1,28XX E 8TH AVE,2800 E 8TH AVE,"2800 E 8TH AVE , Vancouver, BC, Canada",49.2628551,-123.0467675,3,49.26306574,-123.0466141
576,Theft From Auto Under $5000,2013,1,CARDERO ST / ROBSON ST,CARDERO ST / ROBSON ST,"CARDERO ST and ROBSON ST , Vancouver, BC, Canada",49.28947,-123.13233,3,49.28989299,-123.1318754
577,Theft From Auto Under $5000,2013,1,PACIFIC BLVD,PACIFIC BLVD,"PACIFIC BLVD , Vancouver, BC, Canada",49.27621,-123.11018,3,49.2763855,-123.1099438
578,Theft From Auto Under $5000,2013,1,62XX KIRKLAND ST,6200 KIRKLAND ST,"6200 KIRKLAND ST , Vancouver, BC, Canada",49.2279593,-123.0245951,3,49.22825079,-123.0241278
579,Theft From Auto Under $5000,2013,1,15XX W 32ND AVE,1500 W 32ND AVE,"1500 W 32ND AVE , Vancouver, BC, Canada",49.243349,-123.1394622,3,49.24345238,-123.139166
580,Theft From Auto Under $5000,2013,1,29XX VIRTUAL WAY,2900 VIRTUAL WAY,"2900 VIRTUAL WAY , Vancouver, BC, Canada",49.2608851,-123.044072,3,49.26114862,-123.0439332
581,Theft From Auto Under $5000,2013,1,68XX RALEIGH ST,6800 RALEIGH ST,"6800 RALEIGH ST , Vancouver, BC, Canada",49.2222792,-123.0471793,3,49.22250009,-123.0468627
582,Theft From Auto Under $5000,2013,1,12XX GRANVILLE ST,1200 GRANVILLE ST,"1200 GRANVILLE ST , Vancouver, BC, Canada",49.2769284,-123.1262661,3,49.27704418,-123.1258193
583,Theft From Auto Under $5000,2013,1,38XX SELKIRK ST,3800 SELKIRK ST,"3800 SELKIRK ST , Vancouver, BC, Canada",49.2518065,-123.1317789,3,49.25200555,-123.1313735
584,Theft From Auto Under $5000,2013,1,1XX W 20TH AVE,100 W 20TH AVE,"100 W 20TH AVE , Vancouver, BC, Canada",49.2526751,-123.1074838,3,49.25297612,-123.1070846
585,Theft From Auto Under $5000,2013,1,3XX SEMLIN DR,300 SEMLIN DR,"300 SEMLIN DR , Vancouver, BC, Canada",49.2819975,-123.0634651,3,49.28239116,-123.0632422
586,Theft From Auto Under $5000,2013,1,2XX W 16TH AVE,200 W 16TH AVE,"200 W 16TH AVE , Vancouver, BC, Canada",49.2566152,-123.1099069,3,49.25685576,-123.1095222
587,Theft From Auto Under $5000,2013,1,1XX W 20TH AVE,100 W 20TH AVE,"100 W 20TH AVE , Vancouver, BC, Canada",49.2526751,-123.1074838,3,49.25306202,-123.1070766
588,Theft From Auto Under $5000,2013,1,8XX E BROADWAY AVE,800 E BROADWAY AVE,"800 E BROADWAY AVE , Vancouver, BC, Canada",49.26214,-123.08677,3,49.26252291,-123.0865221
589,Theft From Auto Under $5000,2013,1,16XX E GEORGIA ST,1600 E GEORGIA ST,"1600 E GEORGIA ST , Vancouver, BC, Canada",49.2784047,-123.0724449,3,49.27863313,-123.0721884
590,Theft From Auto Under $5000,2013,1,41XX ST GEORGE ST,4100 ST GEORGE ST,"4100 ST GEORGE ST , Vancouver, BC, Canada",49.2485271,-123.0939851,3,49.24880619,-123.0935148
591,Theft From Auto Under $5000,2013,1,13XX W 12TH AVE,1300 W 12TH AVE,"1300 W 12TH AVE , Vancouver, BC, Canada",49.2605651,-123.1340027,3,49.26067092,-123.1338294
592,Theft From Auto Under $5000,2013,1,1XX E 23RD AVE,100 E 23RD AVE,"100 E 23RD AVE , Vancouver, BC, Canada",49.2502043,-123.1027002,3,49.25058761,-123.1022643
593,Theft From Auto Under $5000,2013,1,1XX W PENDER ST,100 W PENDER ST,"100 W PENDER ST , Vancouver, BC, Canada",49.28096,-123.10846,3,49.28115711,-123.1080425
594,Theft From Auto Under $5000,2013,1,5XX E BROADWAY AVE,500 E BROADWAY AVE,"500 E BROADWAY AVE , Vancouver, BC, Canada",49.2623449,-123.0927405,3,49.26269238,-123.0924001
595,Theft From Auto Under $5000,2013,1,20XX W 42ND AVE,2000 W 42ND AVE,"2000 W 42ND AVE , Vancouver, BC, Canada",49.2334051,-123.1522913,3,49.23360767,-123.1521373
596,Theft From Auto Under $5000,2013,1,15XX GRAVELEY ST,1500 GRAVELEY ST,"1500 GRAVELEY ST , Vancouver, BC, Canada",49.2703947,-123.0732808,3,49.27069091,-123.0729583
597,Theft From Auto Under $5000,2013,1,8XX CAMBIE ST,800 CAMBIE ST,"800 CAMBIE ST , Vancouver, BC, Canada",49.2779797,-123.1150193,3,49.27834146,-123.1147645
598,Theft From Auto Under $5000,2013,1,1XX NELSON ST,100 NELSON ST,"100 NELSON ST , Vancouver, BC, Canada",49.2753464,-123.1172626,3,49.27558512,-123.1168903
599,Theft From Auto Under $5000,2013,1,GRANVILLE ST / PACIFIC ST,GRANVILLE ST / PACIFIC ST,"GRANVILLE ST and PACIFIC ST , Vancouver, BC, Canada",49.27506,-123.12941,3,49.27527722,-123.1290513
600,Theft From Auto Under $5000,2013,1,E 49TH AVE / VICTORIA DR,E 49TH AVE / VICTORIA DR,"E 49TH AVE and VICTORIA DR , Vancouver, BC, Canada",49.22518,-123.06578,3,49.225615,-123.0655773
601,Theft From Auto Under $5000,2013,1,7XX PACIFIC BLVD,700 PACIFIC BLVD,"700 PACIFIC BLVD , Vancouver, BC, Canada",49.2767277,-123.108784,3,49.27697553,-123.108626
602,Theft From Auto Under $5000,2013,1,8XX BUTE ST,800 BUTE ST,"800 BUTE ST , Vancouver, BC, Canada",49.2857826,-123.1270719,3,49.28605662,-123.1267884
603,Theft From Auto Under $5000,2013,1,33XX W 33RD AVE,3300 W 33RD AVE,"3300 W 33RD AVE , Vancouver, BC, Canada",49.2421951,-123.1788547,3,49.24266549,-123.1783863
604,Theft From Auto Under $5000,2013,1,34XX W 38TH AVE,3400 W 38TH AVE,"3400 W 38TH AVE , Vancouver, BC, Canada",49.237605,-123.1802964,3,49.23808092,-123.1799355
605,Theft From Auto Under $5000,2013,1,13XX W 14TH AVE,1300 W 14TH AVE,"1300 W 14TH AVE , Vancouver, BC, Canada",49.2587151,-123.1341021,3,49.25884608,-123.1337194
606,Theft From Auto Under $5000,2013,1,63XX BUTLER ST,6300 BUTLER ST,"6300 BUTLER ST , Vancouver, BC, Canada",49.2262506,-123.0334838,3,49.2264014,-123.0332707
607,Theft From Auto Under $5000,2013,1,7XX GRANVILLE ST,700 GRANVILLE ST,"700 GRANVILLE ST , Vancouver, BC, Canada",49.2822179,-123.1182166,3,49.28233997,-123.1177616
608,Theft From Auto Under $5000,2013,1,16XX E 4TH AVE,1600 E 4TH AVE,"1600 E 4TH AVE , Vancouver, BC, Canada",49.2667447,-123.0715642,3,49.26717813,-123.0710793
609,Theft From Auto Under $5000,2013,1,1XX WATER ST,100 WATER ST,"100 WATER ST , Vancouver, BC, Canada",49.2837861,-123.1065744,3,49.28395502,-123.1063698
610,Theft From Auto Under $5000,2013,1,51XX WALDEN ST,5100 WALDEN ST,"5100 WALDEN ST , Vancouver, BC, Canada",49.239083,-123.0998891,3,49.23930208,-123.0996051
611,Theft From Auto Under $5000,2013,1,14XX QUEBEC ST,1400 QUEBEC ST,"1400 QUEBEC ST , Vancouver, BC, Canada",49.2736051,-123.1019349,3,49.2737116,-123.1017098
612,Theft From Auto Under $5000,2013,1,10XX PIPELINE RD,1000 PIPELINE RD,"1000 PIPELINE RD , Vancouver, BC, Canada",49.30398,-123.13601,3,49.30415369,-123.1358151
613,Theft From Auto Under $5000,2013,1,17XX E 10TH AVE,1700 E 10TH AVE,"1700 E 10TH AVE , Vancouver, BC, Canada",49.2612451,-123.0695898,3,49.26163355,-123.0693536
614,Theft From Auto Under $5000,2013,1,5XX DRAKE ST,500 DRAKE ST,"500 DRAKE ST , Vancouver, BC, Canada",49.2747975,-123.1260866,3,49.27508234,-123.1259242
615,Theft From Auto Under $5000,2013,1,45XX MANOR ST,4500 MANOR ST,"4500 MANOR ST , Vancouver, BC, Canada",49.2442923,-123.0370163,3,49.24471139,-123.0367452
616,Theft From Auto Under $5000,2013,1,2XX ABBOTT ST,200 ABBOTT ST,"200 ABBOTT ST , Vancouver, BC, Canada",49.2836689,-123.1062434,3,49.28386185,-123.1058075
617,Theft From Auto Under $5000,2013,1,32XX WELLINGTON AVE,3200 WELLINGTON AVE,"3200 WELLINGTON AVE , Vancouver, BC, Canada",49.2431379,-123.0379896,3,49.2433794,-123.0376807
618,Theft From Auto Under $5000,2013,1,13XX FRANCES ST,1300 FRANCES ST,"1300 FRANCES ST , Vancouver, BC, Canada",49.2793151,-123.0769296,3,49.27953515,-123.07649
619,Theft From Auto Under $5000,2013,1,E 3RD AVE / MAIN ST,E 3RD AVE / MAIN ST,"E 3RD AVE and MAIN ST , Vancouver, BC, Canada",49.26824,-123.10076,3,49.26862911,-123.1002659
620,Theft From Auto Under $5000,2013,1,28XX HEATHER ST,2800 HEATHER ST,"2800 HEATHER ST , Vancouver, BC, Canada",49.2603219,-123.1198251,3,49.26046855,-123.1194178
621,Theft From Auto Under $5000,2013,1,12XX W 6TH AVE,1200 W 6TH AVE,"1200 W 6TH AVE , Vancouver, BC, Canada",49.2659551,-123.1314934,3,49.26640867,-123.1310429
622,Theft From Auto Under $5000,2013,1,86XX BARNARD ST,8600 BARNARD ST,"8600 BARNARD ST , Vancouver, BC, Canada",49.2084246,-123.1449042,3,49.20863176,-123.1444862
623,Theft From Auto Under $5000,2013,1,1XX E 40TH AVE,100 E 40TH AVE,"100 E 40TH AVE , Vancouver, BC, Canada",49.2343849,-123.1034361,3,49.23456415,-123.1029571
624,Theft From Auto Under $5000,2013,1,E 37TH AVE / VICTORIA DR,E 37TH AVE / VICTORIA DR,"E 37TH AVE and VICTORIA DR , Vancouver, BC, Canada",49.23672,-123.06547,3,49.23690365,-123.0651692
625,Theft From Auto Under $5000,2013,1,TAYLOR ST / W PENDER ST,TAYLOR ST / W PENDER ST,"TAYLOR ST and W PENDER ST , Vancouver, BC, Canada",49.28073,-123.10558,3,49.28083187,-123.1053606
626,Theft From Auto Under $5000,2013,1,84XX ONTARIO ST,8400 ONTARIO ST,"8400 ONTARIO ST , Vancouver, BC, Canada",49.2074451,-123.1065857,3,49.20794167,-123.1062761
627,Theft From Auto Under $5000,2013,1,31XX ST CATHERINES ST,3100 ST CATHERINES ST,"3100 ST CATHERINES ST , Vancouver, BC, Canada",49.2568732,-123.0854051,3,49.25698616,-123.0850898
628,Theft From Auto Under $5000,2013,1,27XX CHEYENNE AVE,2700 CHEYENNE AVE,"2700 CHEYENNE AVE , Vancouver, BC, Canada",49.2416159,-123.0493909,3,49.24182099,-123.049064
629,Theft From Auto Under $5000,2013,1,PINE ST / W 11TH AVE,PINE ST / W 11TH AVE,"PINE ST and W 11TH AVE , Vancouver, BC, Canada",49.26183,-123.1435,3,49.2621573,-123.1433935
630,Theft From Auto Under $5000,2013,1,51XX MAIN ST,5100 MAIN ST,"5100 MAIN ST , Vancouver, BC, Canada",49.2389102,-123.1013445,3,49.23905403,-123.1012169
631,Theft From Auto Under $5000,2013,1,25XX BALSAM ST,2500 BALSAM ST,"2500 BALSAM ST , Vancouver, BC, Canada",49.2638079,-123.1598332,3,49.26401231,-123.1594923
632,Theft From Auto Under $5000,2013,1,16XX COMMERCIAL DR,1600 COMMERCIAL DR,"1600 COMMERCIAL DR , Vancouver, BC, Canada",49.270314,-123.0694058,3,49.2707548,-123.0690378
633,Theft From Auto Under $5000,2013,1,6XX ABBOTT ST,600 ABBOTT ST,"600 ABBOTT ST , Vancouver, BC, Canada",49.2795536,-123.1074751,3,49.27991733,-123.1072771
635,Theft From Auto Under $5000,2013,1,15XX STANLEY PARK DR,1500 STANLEY PARK DR,"1500 STANLEY PARK DR , Vancouver, BC, Canada",49.2983648,-123.1200123,3,49.29879888,-123.1198509
636,Theft From Auto Under $5000,2013,1,8XX AVISON WAY,800 AVISON WAY,"800 AVISON WAY , Vancouver, BC, Canada",49.2979379,-123.1311265,3,49.29842581,-123.1307923
637,Theft From Auto Under $5000,2013,1,ALDER CRSS / LAMEYS MILL RD,ALDER CRSS / LAMEYS MILL RD,"ALDER CRSS and LAMEYS MILL RD , Vancouver, BC, Canada",49.26666,-123.13213,3,49.26681623,-123.1316624
638,Theft From Auto Under $5000,2013,1,6XX W 13TH AVE,600 W 13TH AVE,"600 W 13TH AVE , Vancouver, BC, Canada",49.2593851,-123.1178035,3,49.25969092,-123.1176004
639,Theft From Auto Under $5000,2013,1,1XX E 39TH AVE,100 E 39TH AVE,"100 E 39TH AVE , Vancouver, BC, Canada",49.2353747,-123.103421,3,49.23557578,-123.102991
640,Theft From Auto Under $5000,2013,1,21XX YEW ST,2100 YEW ST,"2100 YEW ST , Vancouver, BC, Canada",49.267162,-123.1549632,3,49.26750913,-123.1545141
641,Theft From Auto Under $5000,2013,1,1XX E PENDER ST,100 E PENDER ST,"100 E PENDER ST , Vancouver, BC, Canada",49.28017,-123.10214,3,49.28040239,-123.1018651
642,Theft From Auto Under $5000,2013,1,9XX W 21ST AVE,900 W 21ST AVE,"900 W 21ST AVE , Vancouver, BC, Canada",49.2524851,-123.1247128,3,49.25281163,-123.1244676
643,Theft From Auto Under $5000,2013,1,9XX W 21ST AVE,900 W 21ST AVE,"900 W 21ST AVE , Vancouver, BC, Canada",49.2524851,-123.1247128,3,49.2527827,-123.1244013
644,Theft From Auto Under $5000,2013,1,9XX W 21ST AVE,900 W 21ST AVE,"900 W 21ST AVE , Vancouver, BC, Canada",49.2524851,-123.1247128,3,49.25258678,-123.1245543
645,Theft From Auto Under $5000,2013,1,9XX W 43RD AVE,900 W 43RD AVE,"900 W 43RD AVE , Vancouver, BC, Canada",49.2319552,-123.1268888,3,49.23241684,-123.1265957
646,Theft From Auto Under $5000,2013,1,3XX E BROADWAY AVE,300 E BROADWAY AVE,"300 E BROADWAY AVE , Vancouver, BC, Canada",49.2627051,-123.0986958,3,49.26302072,-123.0985313
647,Theft From Auto Under $5000,2013,1,16XX E 29TH AVE,1600 E 29TH AVE,"1600 E 29TH AVE , Vancouver, BC, Canada",49.2438951,-123.0719297,3,49.24403972,-123.0714727
648,Theft From Auto Under $5000,2013,1,SASAMAT ST / W 16TH AVE,SASAMAT ST / W 16TH AVE,"SASAMAT ST and W 16TH AVE , Vancouver, BC, Canada",49.25838,-123.20926,3,49.25883915,-123.2089321
649,Theft From Auto Under $5000,2013,1,59XX OAK ST,5900 OAK ST,"5900 OAK ST , Vancouver, BC, Canada",49.2319863,-123.1279444,3,49.23229866,-123.1276057
650,Theft From Auto Under $5000,2013,1,BURRARD ST / DAVIE ST,BURRARD ST / DAVIE ST,"BURRARD ST and DAVIE ST , Vancouver, BC, Canada",49.27905,-123.12917,3,49.27918703,-123.1290407
651,Theft From Auto Under $5000,2013,1,3XX E 6TH AVE,300 E 6TH AVE,"300 E 6TH AVE , Vancouver, BC, Canada",49.2653535,-123.0986041,3,49.26546385,-123.0984961
652,Theft From Auto Under $5000,2013,1,29XX W 31ST AVE,2900 W 31ST AVE,"2900 W 31ST AVE , Vancouver, BC, Canada",49.2440851,-123.1704407,3,49.24437996,-123.1700088
653,Theft From Auto Under $5000,2013,1,14XX BEACH AVE,1400 BEACH AVE,"1400 BEACH AVE , Vancouver, BC, Canada",49.2815687,-123.1397601,3,49.28192695,-123.1393372
654,Theft From Auto Under $5000,2013,1,12XX E GEORGIA ST,1200 E GEORGIA ST,"1200 E GEORGIA ST , Vancouver, BC, Canada",49.2784251,-123.0790093,3,49.27884613,-123.0785606
655,Theft From Auto Under $5000,2013,1,1XX STANLEY PARK CSWY,100 STANLEY PARK CSWY,"100 STANLEY PARK CSWY , Vancouver, BC, Canada",49.30245,-123.14462,3,49.30294495,-123.1443617
656,Theft From Auto Under $5000,2013,1,26XX E 53RD AVE,2600 E 53RD AVE,"2600 E 53RD AVE , Vancouver, BC, Canada",49.221034,-123.0546463,3,49.22130013,-123.0542506
657,Theft From Auto Under $5000,2013,1,18XX E 6TH AVE,1800 E 6TH AVE,"1800 E 6TH AVE , Vancouver, BC, Canada",49.2649304,-123.0673249,3,49.26510574,-123.0669528
658,Theft From Auto Under $5000,2013,1,36XX COQUIHALLA DR,3600 COQUIHALLA DR,"3600 COQUIHALLA DR , Vancouver, BC, Canada",49.2228184,-123.0263458,3,49.22294565,-123.0258785
659,Theft From Auto Under $5000,2013,1,31XX E 58TH AVE,3100 E 58TH AVE,"3100 E 58TH AVE , Vancouver, BC, Canada",49.2169851,-123.0412496,3,49.21708818,-123.0409628
660,Theft From Auto Under $5000,2013,1,2XX E 19TH AVE,200 E 19TH AVE,"200 E 19TH AVE , Vancouver, BC, Canada",49.2537651,-123.1006579,3,49.25404446,-123.1002043
661,Theft From Auto Under $5000,2013,1,23XX W 13TH AVE,2300 W 13TH AVE,"2300 W 13TH AVE , Vancouver, BC, Canada",49.2600251,-123.1580114,3,49.26016437,-123.1578487
662,Theft From Auto Under $5000,2013,1,71XX OAK ST,7100 OAK ST,"7100 OAK ST , Vancouver, BC, Canada",49.2214146,-123.1283045,3,49.2216439,-123.1279801
663,Theft From Auto Under $5000,2013,1,5XX HORNBY ST,500 HORNBY ST,"500 HORNBY ST , Vancouver, BC, Canada",49.2856919,-123.1168823,3,49.28589499,-123.1167038
664,Theft From Auto Under $5000,2013,1,1XX KEEFER PL,100 KEEFER PL,"100 KEEFER PL , Vancouver, BC, Canada",49.279606,-123.107833,3,49.27986932,-123.1076033
665,Theft From Auto Under $5000,2013,1,20XX COMMERCIAL DR,2000 COMMERCIAL DR,"2000 COMMERCIAL DR , Vancouver, BC, Canada",49.2670715,-123.0694741,3,49.26723371,-123.0690903
666,Theft From Auto Under $5000,2013,1,17XX E 34TH AVE,1700 E 34TH AVE,"1700 E 34TH AVE , Vancouver, BC, Canada",49.2391851,-123.0710614,3,49.23939312,-123.0708818
667,Theft From Auto Under $5000,2013,1,64XX MACDONALD ST,6400 MACDONALD ST,"6400 MACDONALD ST , Vancouver, BC, Canada",49.2283829,-123.1672471,3,49.22881459,-123.1668985
668,Theft From Auto Under $5000,2013,1,13XX HORNBY ST,1300 HORNBY ST,"1300 HORNBY ST , Vancouver, BC, Canada",49.2771097,-123.1298628,3,49.27723481,-123.1296819
669,Theft From Auto Under $5000,2013,1,34XX E 47TH AVE,3400 E 47TH AVE,"3400 E 47TH AVE , Vancouver, BC, Canada",49.2262751,-123.0319508,3,49.22673716,-123.0317433
670,Theft From Auto Under $5000,2013,1,22XX E 7TH AVE,2200 E 7TH AVE,"2200 E 7TH AVE , Vancouver, BC, Canada",49.2640097,-123.0598736,3,49.26412004,-123.059772
671,Theft From Auto Under $5000,2013,1,4XX E 8TH AVE,400 E 8TH AVE,"400 E 8TH AVE , Vancouver, BC, Canada",49.2634051,-123.09564,3,49.2638039,-123.0951732
672,Theft From Auto Under $5000,2013,1,71XX OAK ST,7100 OAK ST,"7100 OAK ST , Vancouver, BC, Canada",49.2214146,-123.1283045,3,49.22166132,-123.1280248
673,Theft From Auto Under $5000,2013,1,33XX W 30TH AVE,3300 W 30TH AVE,"3300 W 30TH AVE , Vancouver, BC, Canada",49.2450651,-123.1788101,3,49.2453298,-123.1783839
674,Theft From Auto Under $5000,2013,1,CARRALL ST / W CORDOVA ST,CARRALL ST / W CORDOVA ST,"CARRALL ST and W CORDOVA ST , Vancouver, BC, Canada",49.28246,-123.1043,3,49.28260549,-123.1040185
675,Theft From Auto Under $5000,2013,1,18XX W 6TH AVE,1800 W 6TH AVE,"1800 W 6TH AVE , Vancouver, BC, Canada",49.2661851,-123.1458829,3,49.26663715,-123.1455239
676,Theft From Auto Under $5000,2013,1,81XX FRENCH ST,8100 FRENCH ST,"8100 FRENCH ST , Vancouver, BC, Canada",49.2120945,-123.1388676,3,49.21229625,-123.138469
677,Theft From Auto Under $5000,2013,1,77XX MATHESON CRES,7700 MATHESON CRES,"7700 MATHESON CRES , Vancouver, BC, Canada",49.21266,-123.02513,3,49.21294665,-123.0246908
678,Theft From Auto Under $5000,2013,1,7XX THURLOW ST,700 THURLOW ST,"700 THURLOW ST , Vancouver, BC, Canada",49.2854289,-123.1233068,3,49.28578157,-123.1229089
679,Theft From Auto Under $5000,2013,1,35XX ADANAC ST,3500 ADANAC ST,"3500 ADANAC ST , Vancouver, BC, Canada",49.2773151,-123.02884,3,49.27781245,-123.0285048
680,Theft From Auto Under $5000,2013,1,5XX SMITHE ST,500 SMITHE ST,"500 SMITHE ST , Vancouver, BC, Canada",49.2790106,-123.1197059,3,49.27948502,-123.1195708
681,Theft From Auto Under $5000,2013,1,7XX E GEORGIA ST,700 E GEORGIA ST,"700 E GEORGIA ST , Vancouver, BC, Canada",49.2782251,-123.0893406,3,49.27870827,-123.0888618
682,Theft From Auto Under $5000,2013,1,31XX E BROADWAY AVE,3100 E BROADWAY AVE,"3100 E BROADWAY AVE , Vancouver, BC, Canada",49.2617651,-123.0385479,3,49.2619217,-123.0382841
683,Theft From Auto Under $5000,2013,1,11XX PENDRELL ST,1100 PENDRELL ST,"1100 PENDRELL ST , Vancouver, BC, Canada",49.2810458,-123.1303602,3,49.28146051,-123.1301572
684,Theft From Auto Under $5000,2013,1,1XX W 12TH AVE,100 W 12TH AVE,"100 W 12TH AVE , Vancouver, BC, Canada",49.2601651,-123.1071519,3,49.26052083,-123.1069491
685,Theft From Auto Under $5000,2013,1,13XX CARTWRIGHT ST,1300 CARTWRIGHT ST,"1300 CARTWRIGHT ST , Vancouver, BC, Canada",49.2696194,-123.1336109,3,49.26980718,-123.1333265
686,Theft From Auto Under $5000,2013,1,4XX E PENDER ST,400 E PENDER ST,"400 E PENDER ST , Vancouver, BC, Canada",49.27999,-123.09467,3,49.28020314,-123.0944104
687,Theft From Auto Under $5000,2013,1,30XX E 26TH AVE,3000 E 26TH AVE,"3000 E 26TH AVE , Vancouver, BC, Canada",49.2469551,-123.0414293,3,49.24724026,-123.0411315
688,Theft From Auto Under $5000,2013,1,25XX E BROADWAY AVE,2500 E BROADWAY AVE,"2500 E BROADWAY AVE , Vancouver, BC, Canada",49.2618751,-123.0544295,3,49.2620059,-123.0542651
