"","TYPE","YEAR","MONTH","HUNDRED_BLOCK","h_block","full_address","lat","lon"
"3657","Theft From Auto Under $5000",2007,4,"14XX ROBSON ST","1400 ROBSON ST","1400 ROBSON ST, Vancouver, BC, Canada",49.28807,-123.13081
"3658","Theft From Auto Under $5000",2007,4,"36XX BLOCK GRAVELEY ST","3600 BLOCK GRAVELEY ST","3600 BLOCK GRAVELEY ST, Vancouver, BC, Canada",49.2701249,-123.0252643
"3659","Theft From Auto Under $5000",2007,4,"58XX HIGHBURY ST","5800 HIGHBURY ST","5800 HIGHBURY ST, Vancouver, BC, Canada",49.2338526,-123.1881873
"3660","Theft From Auto Under $5000",2007,4,"32XX W 6TH AVE","3200 W 6TH AVE","3200 W 6TH AVE, Vancouver, BC, Canada",49.2666151,-123.1760142
"3661","Theft From Auto Under $5000",2007,4,"8XX W 7TH AVE","800 W 7TH AVE","800 W 7TH AVE, Vancouver, BC, Canada",49.2649551,-123.1218467
"3662","Theft From Auto Under $5000",2007,4,"5XX W 16TH AVE","500 W 16TH AVE","500 W 16TH AVE, Vancouver, BC, Canada",49.2567951,-123.115485
"3663","Theft From Auto Under $5000",2007,4,"25XX WALLACE CRES","2500 WALLACE CRES","2500 WALLACE CRES, Vancouver, BC, Canada",49.2649805,-123.1932523
"3664","Theft From Auto Under $5000",2007,4,"1XX W GEORGIA ST","100 W GEORGIA ST","100 W GEORGIA ST, Vancouver, BC, Canada",49.2787064,-123.1125227
"3665","Theft From Auto Under $5000",2007,4,"1XX SW MARINE DR","100 SW MARINE DR","100 SW MARINE DR, Vancouver, BC, Canada",49.2122467,-123.10862
"3666","Theft From Auto Under $5000",2007,4,"1XX W GEORGIA ST","100 W GEORGIA ST","100 W GEORGIA ST, Vancouver, BC, Canada",49.2787064,-123.1125227
"3667","Theft From Auto Under $5000",2007,4,"30XX W 2ND AVE","3000 W 2ND AVE","3000 W 2ND AVE, Vancouver, BC, Canada",49.2700544,-123.1721617
"3668","Theft From Auto Under $5000",2007,4,"11XX HARO ST","1100 HARO ST","1100 HARO ST, Vancouver, BC, Canada",49.2838563,-123.1261119
"3669","Theft From Auto Under $5000",2007,4,"11XX W HASTINGS ST","1100 W HASTINGS ST","1100 W HASTINGS ST, Vancouver, BC, Canada",49.2878376,-123.1199394
"3670","Theft From Auto Under $5000",2007,4,"22XX W 15TH AVE","2200 W 15TH AVE","2200 W 15TH AVE, Vancouver, BC, Canada",49.2581551,-123.1557228
"3671","Theft From Auto Under $5000",2007,4,"34XX INVERNESS ST","3400 INVERNESS ST","3400 INVERNESS ST, Vancouver, BC, Canada",49.25432,-123.07951
"3672","Theft From Auto Under $5000",2007,4,"GRIFFITHS WAY / PACIFIC BLVD","GRIFFITHS WAY / PACIFIC BLVD","GRIFFITHS WAY & PACIFIC BLVD, Vancouver, BC, Canada",49.27671,-123.10917
"3673","Theft From Auto Under $5000",2007,4,"E HASTINGS ST / VERNON DR","E HASTINGS ST / VERNON DR","E HASTINGS ST & VERNON DR, Vancouver, BC, Canada",49.28113,-123.07915
"3674","Theft From Auto Under $5000",2007,4,"27XX KINGSWAY AVE","2700 KINGSWAY AVE","2700 KINGSWAY AVE, Vancouver, BC, Canada",49.2649251,-122.7904998
"3675","Theft From Auto Under $5000",2007,4,"BURRARD ST / DUNSMUIR ST","BURRARD ST / DUNSMUIR ST","BURRARD ST & DUNSMUIR ST, Vancouver, BC, Canada",49.2855599,-123.11936
"3676","Theft From Auto Under $5000",2007,4,"12XX JOHNSTON ST","1200 JOHNSTON ST","1200 JOHNSTON ST, Vancouver, BC, Canada",49.2695781,-123.1322376
"3677","Theft From Auto Under $5000",2007,4,"16XX PENDRELL ST","1600 PENDRELL ST","1600 PENDRELL ST, Vancouver, BC, Canada",49.285896,-123.1378613
"3678","Theft From Auto Under $5000",2007,4,"21XX E 13TH AVE","2100 E 13TH AVE","2100 E 13TH AVE, Vancouver, BC, Canada",49.2585249,-123.0618501
"3679","Theft From Auto Under $5000",2007,4,"1XX WATER ST","100 WATER ST","100 WATER ST, Vancouver, BC, Canada",49.2837861,-123.1065744
"3680","Theft From Auto Under $5000",2007,4,"4XX JACKSON AVE","400 JACKSON AVE","400 JACKSON AVE, Vancouver, BC, Canada",49.2810618,-123.0932341
"3681","Theft From Auto Under $5000",2007,4,"1XX E 10TH AVE","100 E 10TH AVE","100 E 10TH AVE, Vancouver, BC, Canada",49.2619348,-123.1027574
"3682","Theft From Auto Under $5000",2007,4,"EAST BLVD / W 37TH AVE","EAST BLVD / W 37TH AVE","EAST BLVD & W 37TH AVE, Vancouver, BC, Canada",49.23831,-123.15486
"3683","Theft From Auto Under $5000",2007,4,"4XX E 6TH AVE","400 E 6TH AVE","400 E 6TH AVE, Vancouver, BC, Canada",49.2652109,-123.0954476
"3684","Theft From Auto Under $5000",2007,4,"10XX BEACH AVE","1000 BEACH AVE","1000 BEACH AVE, Vancouver, BC, Canada",49.27562,-123.1342
"3685","Theft From Auto Under $5000",2007,4,"23XX W 33RD AVE","2300 W 33RD AVE","2300 W 33RD AVE, Vancouver, BC, Canada",49.2420951,-123.1598131
"3686","Theft From Auto Under $5000",2007,4,"10XX MAINLAND ST","1000 MAINLAND ST","1000 MAINLAND ST, Vancouver, BC, Canada",49.2763899,-123.1190312
"3687","Theft From Auto Under $5000",2007,4,"10XX BEACH AVE","1000 BEACH AVE","1000 BEACH AVE, Vancouver, BC, Canada",49.27562,-123.1342
"3688","Theft From Auto Under $5000",2007,4,"20XX NELSON ST","2000 NELSON ST","2000 NELSON ST, Vancouver, BC, Canada",49.2912558,-123.14181
"3689","Theft From Auto Under $5000",2007,4,"11XX BURNABY ST","1100 BURNABY ST","1100 BURNABY ST, Vancouver, BC, Canada",49.2796268,-123.1325035
"3690","Theft From Auto Under $5000",2007,4,"14XX KINGSWAY AVE","1400 KINGSWAY AVE","1400 KINGSWAY AVE, Vancouver, BC, Canada",49.2487993,-122.7533443
"3691","Theft From Auto Under $5000",2007,4,"12XX BLOCK HAMILTON ST","1200 BLOCK HAMILTON ST","1200 BLOCK HAMILTON ST, Vancouver, BC, Canada",49.2746284,-123.1227586
"3692","Theft From Auto Under $5000",2007,4,"11XX MAIN ST","1100 MAIN ST","1100 MAIN ST, Vancouver, BC, Canada",49.2751778,-123.0997168
"3693","Theft From Auto Under $5000",2007,4,"41XX CYPRESS CRES","4100 CYPRESS CRES","4100 CYPRESS CRES, Vancouver, BC, Canada",49.2493065,-123.1488933
"3694","Theft From Auto Under $5000",2007,4,"14XX E 2ND AVE","1400 E 2ND AVE","1400 E 2ND AVE, Vancouver, BC, Canada",49.2685751,-123.0752098
"3695","Theft From Auto Under $5000",2007,4,"10XX HORNBY ST","1000 HORNBY ST","1000 HORNBY ST, Vancouver, BC, Canada",49.2802739,-123.1250606
"3696","Theft From Auto Under $5000",2007,4,"10XX CONNAUGHT DR","1000 CONNAUGHT DR","1000 CONNAUGHT DR, Vancouver, BC, Canada",49.2433951,-123.1279702
"3697","Theft From Auto Under $5000",2007,4,"15XX E 3RD AVE","1500 E 3RD AVE","1500 E 3RD AVE, Vancouver, BC, Canada",49.2676649,-123.0732726
"3698","Theft From Auto Under $5000",2007,4,"11XX PACIFIC BLVD","1100 PACIFIC BLVD","1100 PACIFIC BLVD, Vancouver, BC, Canada",49.2742943,-123.1194262
"3699","Theft From Auto Under $5000",2007,4,"10XX BEACH AVE","1000 BEACH AVE","1000 BEACH AVE, Vancouver, BC, Canada",49.27562,-123.1342
"3700","Theft From Auto Under $5000",2007,4,"11XX MARINASIDE CRES","1100 MARINASIDE CRES","1100 MARINASIDE CRES, Vancouver, BC, Canada",49.2732453,-123.1189728
"3701","Theft From Auto Under $5000",2007,4,"25XX CORNWALL AVE","2500 CORNWALL AVE","2500 CORNWALL AVE, Vancouver, BC, Canada",49.2725651,-123.162193
"3702","Theft From Auto Under $5000",2007,4,"11XX BLOCK E PENDER ST","1100 BLOCK E PENDER ST","1100 BLOCK E PENDER ST, Vancouver, BC, Canada",49.2799647,-123.0810574
"3703","Theft From Auto Under $5000",2007,4,"11XX W HASTINGS ST","1100 W HASTINGS ST","1100 W HASTINGS ST, Vancouver, BC, Canada",49.2878376,-123.1199394
"3704","Theft From Auto Under $5000",2007,4,"COLUMBIA ST / POWELL ST","COLUMBIA ST / POWELL ST","COLUMBIA ST & POWELL ST, Vancouver, BC, Canada",49.28324,-123.10217
"3705","Theft From Auto Under $5000",2007,4,"15XX W HASTINGS ST","1500 W HASTINGS ST","1500 W HASTINGS ST, Vancouver, BC, Canada",49.2903379,-123.1286709
"3706","Theft From Auto Under $5000",2007,4,"20XX NELSON ST","2000 NELSON ST","2000 NELSON ST, Vancouver, BC, Canada",49.2912558,-123.14181
"3707","Theft From Auto Under $5000",2007,4,"13XX ROBSON ST","1300 ROBSON ST","1300 ROBSON ST, Vancouver, BC, Canada",49.28707,-123.12925
"3708","Theft From Auto Under $5000",2007,4,"16XX BARCLAY ST","1600 BARCLAY ST","1600 BARCLAY ST, Vancouver, BC, Canada",49.2880061,-123.1346614
"3709","Theft From Auto Under $5000",2007,4,"17XX COMOX ST","1700 COMO0 ST","1700 COMO0 ST, Vancouver, BC, Canada",49.2876055,-123.1383789
"3710","Theft From Auto Under $5000",2007,4,"6XX BEACH CRES","600 BEACH CRES","600 BEACH CRES, Vancouver, BC, Canada",49.2733939,-123.1300525
"3711","Theft From Auto Under $5000",2007,4,"BURRARD ST / W GEORGIA ST","BURRARD ST / W GEORGIA ST","BURRARD ST & W GEORGIA ST, Vancouver, BC, Canada",49.28439,-123.12108
"3712","Theft From Auto Under $5000",2007,4,"13XX GRANVILLE ST","1300 GRANVILLE ST","1300 GRANVILLE ST, Vancouver, BC, Canada",49.27576,-123.12771
"3713","Theft From Auto Under $5000",2007,4,"PRINCESS AVE / PRIOR ST","PRINCESS AVE / PRIOR ST","PRINCESS AVE & PRIOR ST, Vancouver, BC, Canada",49.27662,-123.09164
"3714","Theft From Auto Under $5000",2007,4,"3XX W GEORGIA ST","300 W GEORGIA ST","300 W GEORGIA ST, Vancouver, BC, Canada",49.28008,-123.11534
"3715","Theft From Auto Under $5000",2007,4,"8XX AVISON WAY","800 AVISON WAY","800 AVISON WAY, Vancouver, BC, Canada",49.2979379,-123.1311265
"3716","Theft From Auto Under $5000",2007,4,"57XX BLOCK BATTISON ST","5700 BLOCK BATTISON ST","5700 BLOCK BATTISON ST, Vancouver, BC, Canada",49.2318462,-123.0304633
"3717","Theft From Auto Under $5000",2007,4,"20XX NELSON ST","2000 NELSON ST","2000 NELSON ST, Vancouver, BC, Canada",49.2912558,-123.14181
"3718","Theft From Auto Under $5000",2007,4,"14XX ROBSON ST","1400 ROBSON ST","1400 ROBSON ST, Vancouver, BC, Canada",49.28807,-123.13081
"3719","Theft From Auto Under $5000",2007,4,"20XX NELSON ST","2000 NELSON ST","2000 NELSON ST, Vancouver, BC, Canada",49.2912558,-123.14181
"3720","Theft From Auto Under $5000",2007,4,"12XX GRANVILLE ST","1200 GRANVILLE ST","1200 GRANVILLE ST, Vancouver, BC, Canada",49.2769284,-123.1262661
"3721","Theft From Auto Under $5000",2007,4,"7XX CARDERO ST","700 CARDERO ST","700 CARDERO ST, Vancouver, BC, Canada",49.290316,-123.1307444
"3722","Theft From Auto Under $5000",2007,4,"4XX BLOCK W BROADWAY AVE","400 BLOCK W BROADWAY AVE","400 BLOCK W BROADWAY AVE, Vancouver, BC, Canada",49.26287,-123.11317
"3723","Theft From Auto Under $5000",2007,4,"12XX W GEORGIA ST","1200 W GEORGIA ST","1200 W GEORGIA ST, Vancouver, BC, Canada",49.2870859,-123.1255505
"3724","Theft From Auto Under $5000",2007,4,"29XX E 29TH AVE","2900 E 29TH AVE","2900 E 29TH AVE, Vancouver, BC, Canada",49.2444451,-123.0444914
"3725","Theft From Auto Under $5000",2007,4,"20XX BLOCK TURNER ST","2000 BLOCK TURNER ST","2000 BLOCK TURNER ST, Vancouver, BC, Canada",49.2790051,-123.0634584
"3726","Theft From Auto Under $5000",2007,4,"20XX NELSON ST","2000 NELSON ST","2000 NELSON ST, Vancouver, BC, Canada",49.2912558,-123.14181
"3727","Theft From Auto Under $5000",2007,4,"8XX AVISON WAY","800 AVISON WAY","800 AVISON WAY, Vancouver, BC, Canada",49.2979379,-123.1311265
"3728","Theft From Auto Under $5000",2007,4,"11XX BARCLAY ST","1100 BARCLAY ST","1100 BARCLAY ST, Vancouver, BC, Canada",49.2831652,-123.127178
"3729","Theft From Auto Under $5000",2007,4,"11XX HOWE ST","1100 HOWE ST","1100 HOWE ST, Vancouver, BC, Canada",49.278619,-123.1257033
"3730","Theft From Auto Under $5000",2007,4,"20XX NELSON ST","2000 NELSON ST","2000 NELSON ST, Vancouver, BC, Canada",49.2912558,-123.14181
"3731","Theft From Auto Under $5000",2007,4,"1XX W GEORGIA ST","100 W GEORGIA ST","100 W GEORGIA ST, Vancouver, BC, Canada",49.2787064,-123.1125227
"3732","Theft From Auto Under $5000",2007,4,"HELMCKEN ST / HORNBY ST","HELMCKEN ST / HORNBY ST","HELMCKEN ST & HORNBY ST, Vancouver, BC, Canada",49.27948,-123.12656
"3733","Theft From Auto Under $5000",2007,4,"46XX ELGIN ST","4600 ELGIN ST","4600 ELGIN ST, Vancouver, BC, Canada",49.2435509,-123.0826051
"3734","Theft From Auto Under $5000",2007,4,"37XX W 14TH AVE","3700 W 14TH AVE","3700 W 14TH AVE, Vancouver, BC, Canada",49.2596951,-123.1862101
"3735","Theft From Auto Under $5000",2007,4,"9XX CAMBIE ST","900 CAMBIE ST","900 CAMBIE ST, Vancouver, BC, Canada",49.27689,-123.1165941
"3736","Theft From Auto Under $5000",2007,4,"1XX BLOCK W PENDER ST","100 BLOCK W PENDER ST","100 BLOCK W PENDER ST, Vancouver, BC, Canada",49.28096,-123.10846
"3737","Theft From Auto Under $5000",2007,4,"4XX HEATLEY AVE","400 HEATLEY AVE","400 HEATLEY AVE, Vancouver, BC, Canada",49.2809923,-123.0893651
"3738","Theft From Auto Under $5000",2007,4,"6XX BEACH CRES","600 BEACH CRES","600 BEACH CRES, Vancouver, BC, Canada",49.2733939,-123.1300525
"3739","Theft From Auto Under $5000",2007,4,"87XX HUDSON ST","8700 HUDSON ST","8700 HUDSON ST, Vancouver, BC, Canada",49.2068486,-123.134395
"3740","Theft From Auto Under $5000",2007,4,"58XX SOPHIA ST","5800 SOPHIA ST","5800 SOPHIA ST, Vancouver, BC, Canada",49.2319659,-123.0984419
"3741","Theft From Auto Under $5000",2007,4,"MAIN ST / E PENDER ST","MAIN ST / E PENDER ST","MAIN ST & E PENDER ST, Vancouver, BC, Canada",49.28038,-123.0997
"3742","Theft From Auto Under $5000",2007,4,"JERVIS ST / ROBSON ST","JERVIS ST / ROBSON ST","JERVIS ST & ROBSON ST, Vancouver, BC, Canada",49.28704,-123.12855
"3743","Theft From Auto Under $5000",2007,4,"34XX W 2ND AVE","3400 W 2ND AVE","3400 W 2ND AVE, Vancouver, BC, Canada",49.27006,-123.17993
"3744","Theft From Auto Under $5000",2007,4,"BARCLAY ST / BROUGHTON ST","BARCLAY ST / BROUGHTON ST","BARCLAY ST & BROUGHTON ST, Vancouver, BC, Canada",49.28651,-123.13208
"3745","Theft From Auto Under $5000",2007,4,"58XX BOUNDARY RD","5800 BOUNDARY RD","5800 BOUNDARY RD, Vancouver, BC, Canada",49.2311968,-123.0233951
"3746","Theft From Auto Under $5000",2007,4,"25XX BLOCK CORNWALL AVE","2500 BLOCK CORNWALL AVE","2500 BLOCK CORNWALL AVE, Vancouver, BC, Canada",49.2725651,-123.162193
"3747","Theft From Auto Under $5000",2007,4,"8XX AVISON WAY","800 AVISON WAY","800 AVISON WAY, Vancouver, BC, Canada",49.2979379,-123.1311265
"3748","Theft From Auto Under $5000",2007,4,"1XX WATER ST","100 WATER ST","100 WATER ST, Vancouver, BC, Canada",49.2837861,-123.1065744
"3749","Theft From Auto Under $5000",2007,4,"11XX BARCLAY ST","1100 BARCLAY ST","1100 BARCLAY ST, Vancouver, BC, Canada",49.2831652,-123.127178
"3750","Theft From Auto Under $5000",2007,4,"7XX E 32ND AVE","700 E 32ND AVE","700 E 32ND AVE, Vancouver, BC, Canada",49.2415751,-123.0901299
"3751","Theft From Auto Under $5000",2007,4,"1XX BLOCK W CORDOVA ST","100 BLOCK W CORDOVA ST","100 BLOCK W CORDOVA ST, Vancouver, BC, Canada",49.2828258,-123.1070009
"3752","Theft From Auto Under $5000",2007,4,"35XX BLOCK HULL ST","3500 BLOCK HULL ST","3500 BLOCK HULL ST, Vancouver, BC, Canada",49.2532715,-123.063615
"3753","Theft From Auto Under $5000",2007,4,"SEYMOUR ST / W PENDER ST","SEYMOUR ST / W PENDER ST","SEYMOUR ST & W PENDER ST, Vancouver, BC, Canada",49.28401,-123.11388
"3754","Theft From Auto Under $5000",2007,4,"6XX BLOCK W PENDER ST","600 BLOCK W PENDER ST","600 BLOCK W PENDER ST, Vancouver, BC, Canada",49.2839783,-123.1141087
"3755","Theft From Auto Under $5000",2007,4,"13XX BLOCK ROBSON ST","1300 BLOCK ROBSON ST","1300 BLOCK ROBSON ST, Vancouver, BC, Canada",49.28707,-123.12925
"3756","Theft From Auto Under $5000",2007,4,"20XX NELSON ST","2000 NELSON ST","2000 NELSON ST, Vancouver, BC, Canada",49.2912558,-123.14181
"3757","Theft From Auto Under $5000",2007,4,"12XX HOWE ST","1200 HOWE ST","1200 HOWE ST, Vancouver, BC, Canada",49.277559,-123.1272931
"3758","Theft From Auto Under $5000",2007,4,"7XX BLOCK W 47TH AVE","700 BLOCK W 47TH AVE","700 BLOCK W 47TH AVE, Vancouver, BC, Canada",49.2280752,-123.1232973
"3759","Theft From Auto Under $5000",2007,4,"15XX W HASTINGS ST","1500 W HASTINGS ST","1500 W HASTINGS ST, Vancouver, BC, Canada",49.2903379,-123.1286709
"3760","Theft From Auto Under $5000",2007,4,"10XX BEACH AVE","1000 BEACH AVE","1000 BEACH AVE, Vancouver, BC, Canada",49.27562,-123.1342
"3761","Theft From Auto Under $5000",2007,4,"16XX NAPIER ST","1600 NAPIER ST","1600 NAPIER ST, Vancouver, BC, Canada",49.2747251,-123.0699693
"3762","Theft From Auto Under $5000",2007,4,"20XX KINGSWAY AVE","2000 KINGSWAY AVE","2000 KINGSWAY AVE, Vancouver, BC, Canada",49.2571394,-122.7730038
"3763","Theft From Auto Under $5000",2007,4,"51XX GLADSTONE ST","5100 GLADSTONE ST","5100 GLADSTONE ST, Vancouver, BC, Canada",49.2378638,-123.0619651
"3764","Theft From Auto Under $5000",2007,4,"20XX E 13TH AVE","2000 E 13TH AVE","2000 E 13TH AVE, Vancouver, BC, Canada",49.2585351,-123.0638093
"3765","Theft From Auto Under $5000",2007,4,"59XX MARGUERITE ST","5900 MARGUERITE ST","5900 MARGUERITE ST, Vancouver, BC, Canada",49.2324076,-123.1445742
"3766","Theft From Auto Under $5000",2007,4,"11XX W HASTINGS ST","1100 W HASTINGS ST","1100 W HASTINGS ST, Vancouver, BC, Canada",49.2878376,-123.1199394
"3767","Theft From Auto Under $5000",2007,4,"22XX E 40TH AVE","2200 E 40TH AVE","2200 E 40TH AVE, Vancouver, BC, Canada",49.2337545,-123.0618628
"3768","Theft From Auto Under $5000",2007,4,"25XX YORK AVE","2500 YORK AVE","2500 YORK AVE, Vancouver, BC, Canada",49.2716852,-123.1623052
"3769","Theft From Auto Under $5000",2007,4,"6XX BLOCK SEYMOUR ST","600 BLOCK SEYMOUR ST","600 BLOCK SEYMOUR ST, Vancouver, BC, Canada",49.2827385,-123.1155377
"3770","Theft From Auto Under $5000",2007,4,"26XX BLOCK VICTORIA DR","2600 BLOCK VICTORIA DR","2600 BLOCK VICTORIA DR, Vancouver, BC, Canada",49.26133,-123.0657951
"3771","Theft From Auto Under $5000",2007,4,"12XX BLOCK ROBSON ST","1200 BLOCK ROBSON ST","1200 BLOCK ROBSON ST, Vancouver, BC, Canada",49.2859863,-123.1272122
"3772","Theft From Auto Under $5000",2007,4,"6XX BLOCK DAVIE ST","600 BLOCK DAVIE ST","600 BLOCK DAVIE ST, Vancouver, BC, Canada",49.2764985,-123.1254695
"3773","Theft From Auto Under $5000",2007,4,"15XX W HASTINGS ST","1500 W HASTINGS ST","1500 W HASTINGS ST, Vancouver, BC, Canada",49.2903379,-123.1286709
"3774","Theft From Auto Under $5000",2007,4,"87XX SELKIRK ST","8700 SELKIRK ST","8700 SELKIRK ST, Vancouver, BC, Canada",49.2068463,-123.1332151
"3775","Theft From Auto Under $5000",2007,4,"11XX E 26TH AVE","1100 E 26TH AVE","1100 E 26TH AVE, Vancouver, BC, Canada",49.247614,-123.0824163
"3776","Theft From Auto Under $5000",2007,4,"7XX BEATTY ST","700 BEATTY ST","700 BEATTY ST, Vancouver, BC, Canada",49.2785058,-123.1123711
"3777","Theft From Auto Under $5000",2007,4,"27XX W 13TH AVE","2700 W 13TH AVE","2700 W 13TH AVE, Vancouver, BC, Canada",49.2603351,-123.1665401
"3778","Theft From Auto Under $5000",2007,4,"9XX SEYMOUR ST","900 SEYMOUR ST","900 SEYMOUR ST, Vancouver, BC, Canada",49.27925,-123.12051
"3779","Theft From Auto Under $5000",2007,4,"27XX ARBUTUS ST","2700 ARBUTUS ST","2700 ARBUTUS ST, Vancouver, BC, Canada",49.2617916,-123.1528344
"3780","Theft From Auto Under $5000",2007,4,"15XX E 2ND AVE","1500 E 2ND AVE","1500 E 2ND AVE, Vancouver, BC, Canada",49.2685751,-123.0733193
"3781","Theft From Auto Under $5000",2007,4,"11XX HARO ST","1100 HARO ST","1100 HARO ST, Vancouver, BC, Canada",49.2838563,-123.1261119
"3782","Theft From Auto Under $5000",2007,4,"COMOX ST / BURRARD ST","COMO0 ST / BURRARD ST","COMO0 ST & BURRARD ST, Vancouver, BC, Canada",49.28045,-123.12702
"3783","Theft From Auto Under $5000",2007,4,"45XX BLOCK DUMFRIES ST","4500 BLOCK DUMFRIES ST","4500 BLOCK DUMFRIES ST, Vancouver, BC, Canada",49.2444546,-123.0732506
"3784","Theft From Auto Under $5000",2007,4,"18XX BLOCK PARKER ST","1800 BLOCK PARKER ST","1800 BLOCK PARKER ST, Vancouver, BC, Canada",49.2756251,-123.0673593
"3785","Theft From Auto Under $5000",2007,4,"10XX DAVIE ST","1000 DAVIE ST","1000 DAVIE ST, Vancouver, BC, Canada",49.2790166,-123.1293928
"3786","Theft From Auto Under $5000",2007,4,"54XX DUNDEE ST","5400 DUNDEE ST","5400 DUNDEE ST, Vancouver, BC, Canada",49.236201,-123.0474048
"3787","Theft From Auto Under $5000",2007,4,"10XX BURNABY ST","1000 BURNABY ST","1000 BURNABY ST, Vancouver, BC, Canada",49.2782962,-123.1304614
"3788","Theft From Auto Under $5000",2007,4,"DUNSMUIR ST / RICHARDS ST","DUNSMUIR ST / RICHARDS ST","DUNSMUIR ST & RICHARDS ST, Vancouver, BC, Canada",49.28234,-123.11446
"3789","Theft From Auto Under $5000",2007,4,"33XX DEERING ISLAND PL","3300 DEERING ISLAND PL","3300 DEERING ISLAND PL, Vancouver, BC, Canada",49.21641,-123.17942
"3790","Theft From Auto Under $5000",2007,4,"ABBOTT ST / W CORDOVA ST","ABBOTT ST / W CORDOVA ST","ABBOTT ST & W CORDOVA ST, Vancouver, BC, Canada",49.28293,-123.10678
"3791","Theft From Auto Under $5000",2007,4,"14XX ROBSON ST","1400 ROBSON ST","1400 ROBSON ST, Vancouver, BC, Canada",49.28807,-123.13081
"3792","Theft From Auto Under $5000",2007,4,"56XX BLOCK ORMIDALE ST","5600 BLOCK ORMIDALE ST","5600 BLOCK ORMIDALE ST, Vancouver, BC, Canada",49.2334713,-123.0246089
"3793","Theft From Auto Under $5000",2007,4,"18XX E 15TH AVE","1800 E 15TH AVE","1800 E 15TH AVE, Vancouver, BC, Canada",49.2566951,-123.0676396
"3794","Theft From Auto Under $5000",2007,4,"DRAKE ST / PACIFIC BLVD","DRAKE ST / PACIFIC BLVD","DRAKE ST & PACIFIC BLVD, Vancouver, BC, Canada",49.2734,-123.1236
"3795","Theft From Auto Under $5000",2007,4,"11XX HOWE ST","1100 HOWE ST","1100 HOWE ST, Vancouver, BC, Canada",49.278619,-123.1257033
"3796","Theft From Auto Under $5000",2007,4,"39XX RUPERT ST","3900 RUPERT ST","3900 RUPERT ST, Vancouver, BC, Canada",49.2495372,-123.0336251
"3797","Theft From Auto Under $5000",2007,4,"6XX E 12TH AVE","600 E 12TH AVE","600 E 12TH AVE, Vancouver, BC, Canada",49.2595851,-123.0908698
"3798","Theft From Auto Under $5000",2007,4,"14XX BARCLAY ST","1400 BARCLAY ST","1400 BARCLAY ST, Vancouver, BC, Canada",49.2864755,-123.1323094
"3799","Theft From Auto Under $5000",2007,4,"FIR ST / W 4TH AVE","FIR ST / W 4TH AVE","FIR ST & W 4TH AVE, Vancouver, BC, Canada",49.26796,-123.14086
"3800","Theft From Auto Under $5000",2007,4,"14XX BARCLAY ST","1400 BARCLAY ST","1400 BARCLAY ST, Vancouver, BC, Canada",49.2864755,-123.1323094
"3801","Theft From Auto Under $5000",2007,4,"11XX W HASTINGS ST","1100 W HASTINGS ST","1100 W HASTINGS ST, Vancouver, BC, Canada",49.2878376,-123.1199394
"3802","Theft From Auto Under $5000",2007,4,"6XX W 41ST AVE","600 W 41ST AVE","600 W 41ST AVE, Vancouver, BC, Canada",49.2334308,-123.1170049
"3803","Theft From Auto Under $5000",2007,4,"BURRARD ST / NELSON ST","BURRARD ST / NELSON ST","BURRARD ST & NELSON ST, Vancouver, BC, Canada",49.2811499,-123.12597
"3804","Theft From Auto Under $5000",2007,4,"34XX BLOCK CROWLEY DR","3400 BLOCK CROWLEY DR","3400 BLOCK CROWLEY DR, Vancouver, BC, Canada",49.2372041,-123.0325142
"3805","Theft From Auto Under $5000",2007,4,"21XX E 2ND AVE","2100 E 2ND AVE","2100 E 2ND AVE, Vancouver, BC, Canada",49.2685349,-123.0616509
"3806","Theft From Auto Under $5000",2007,4,"5XX CARDERO ST","500 CARDERO ST","500 CARDERO ST, Vancouver, BC, Canada",49.2916731,-123.1286419
"3807","Theft From Auto Under $5000",2007,4,"12XX E 24TH AVE","1200 E 24TH AVE","1200 E 24TH AVE, Vancouver, BC, Canada",49.2488951,-123.079815
"3808","Theft From Auto Under $5000",2007,4,"1XX W WATERFRONT RD","100 W WATERFRONT RD","100 W WATERFRONT RD, Vancouver, BC, Canada",49.2847471,-123.1048725
"3809","Theft From Auto Under $5000",2007,4,"42XX MUSQUEAM DR","4200 MUSQUEAM DR","4200 MUSQUEAM DR, Vancouver, BC, Canada",49.2285696,-123.2002221
"3810","Theft From Auto Under $5000",2007,4,"HOY ST / WELLINGTON AVE","HOY ST / WELLINGTON AVE","HOY ST & WELLINGTON AVE, Vancouver, BC, Canada",49.23807,-123.02518
"3811","Theft From Auto Under $5000",2007,4,"24XX SW MARINE DR","2400 SW MARINE DR","2400 SW MARINE DR, Vancouver, BC, Canada",49.2224082,-123.161664
"3812","Theft From Auto Under $5000",2007,4,"NELSON ST / RICHARDS ST","NELSON ST / RICHARDS ST","NELSON ST & RICHARDS ST, Vancouver, BC, Canada",49.27797,-123.12106
"3813","Theft From Auto Under $5000",2007,4,"1XX E 1ST AVE","100 E 1ST AVE","100 E 1ST AVE, Vancouver, BC, Canada",49.2700347,-123.1024001
"3814","Theft From Auto Under $5000",2007,4,"RICHARDS ST / W GEORGIA ST","RICHARDS ST / W GEORGIA ST","RICHARDS ST & W GEORGIA ST, Vancouver, BC, Canada",49.2812399,-123.11614
